福,福,福,1,AAA,フク,,"とし, とみ, ふ, ふき, ふっ, ぼく, よし","blessing, fortune, luck, wealth","幸福 (こうふく): happiness, well-being, joy, welfare, blessedness<br>福祉 (ふくし): welfare, well-being, social welfare, social security, social service<br>福 (ふく): good fortune, happiness, blessing, good luck",3,467
秀,秀,秀,1,AAA,シュウ,ひい·でる,"しゅ, しょう, ひで, ひでし, ほ","excel, excellence, beauty, surpass","優秀 (ゆうしゅう): superior, excellent, brilliant, outstanding",8,848
私,私,私,1,AAA,シ,"わたくし, わたし",,"private, I, me","私 (わたし): I, me<br>私立 (しりつ): private (establishment)<br>私鉄 (してつ): private railway<br>私有 (しゆう): private ownership<br>私物 (しぶつ): private property, personal belongings, personal effects",6,242
秋,秋,秋,1,AAA,シュウ,"あき, とき",あい,autumn,"秋 (あき): autumn, fall",2,635
科,科,科,1,AAA,カ,,しな,"department, course, section","科学 (かがく): science<br>教科書 (きょうかしょ): textbook, coursebook, schoolbook<br>科目 (かもく): (school) subject, curriculum, course<br>学科 (がっか): study subject, course of study<br>外科 (げか): surgery",2,531
秒,秒,秒,1,AAA,ビョウ,,,second (1/60 minute),秒 (びょう): second (unit of time),3,1015
秘,秘,秘,1,AAA,ヒ,"ひ·める, ひそ·か, かく·す",,"secret, conceal","秘密 (ひみつ): secret, secrecy, confidentiality, privacy<br>秘書 (ひしょ): (private) secretary<br>神秘 (しんぴ): mystery, mysteriousness, secret",6,862
租,租,租,1,AAA,ソ,,,"tariff, crop tax, borrowing",,8,2089
秩,秩,秩,1,AAA,チツ,,"ちち, ちっ","regularity, salary, order","秩序 (ちつじょ): order, discipline, regularity, system, method",8,1275
称,稱,称,5,ABC,ショウ,"たた·える, とな·える, あ·げる, かな·う, はか·り, はか·る, ほめ·る",ね,"appellation, praise, admire, name, title, fame","名称 (めいしょう): name, title<br>称する (しょうする): to take the name of, to call oneself",8,985
移,移,移,1,AAA,イ,"うつ·る, うつ·す",,"shift, move, change, drift, catch (cold, fire), pass into","移る (うつる): to move (house), to transfer (department)<br>移動 (いどう): movement, transfer, migration, removal, travel<br>移す (うつす): to change, to swap, to substitute, to transfer<br>移転 (いてん): moving, relocation, change of address<br>移行 (いこう): switching over to, migration, transition",5,448
程,程,程,1,AAA,テイ,"ほど, 〜ほど",ほと,"extent, degree, law, formula, distance, limits, amount","程 (ほど): extent, degree, measure<br>程度 (ていど): degree, amount, grade, standard, of the order of (following a number), about, approximately<br>日程 (にってい): schedule, program, programme, agenda<br>過程 (かてい): process, course, mechanism<br>課程 (かてい): course, curriculum",5,514
税,税,税,1,AAA,ゼイ,,さい,"tax, duty","税金 (ぜいきん): tax, duty<br>課税 (かぜい): taxation<br>税関 (ぜいかん): customs, customs house<br>免税 (めんぜい): tax exemption, duty exemption<br>関税 (かんぜい): tariff (import tax), duty, customs",5,289
稚,稚,稚,1,AAA,"チ, ジ","いとけない, おさない, おくて, おでる","まさ, わか, わく, わっか","immature, young",幼稚園 (ようちえん): kindergarten<br>幼稚 (ようち): infancy,8,1560
種,種,种,2,AAB,シュ,"たね, 〜ぐさ","おい, くさ, た, ほ","species, kind, class, variety, seed","一種 (いっしゅ): species, kind, variety<br>種類 (しゅるい): variety, kind, type, category<br>人種 (じんしゅ): race (of people)<br>品種 (ひんしゅ): kind (of goods), brand<br>種々 (しゅじゅ): various, a variety of, all kinds of, many, diverse",4,461
稲,稻,稻,4,ABB,"トウ, テ","いね, いな〜","いの, しね, せ, な",rice plant,稲 (いね): rice plant,8,1038
稼,稼,稼,1,AAA,カ,かせ·ぐ,,"earnings, work, earn money","稼ぐ (かせぐ): to earn (income), to make (money)<br>共稼ぎ (ともかせぎ): (husband and wife) earning a living together",8,1264
稿,稿,稿,1,AAA,コウ,"わら, したがき",,"draft, copy, manuscript, straw","原稿 (げんこう): manuscript, copy, draft, notes, contribution",8,1400
穀,穀,谷,2,AAB,コク,,たけ,"cereals, grain","穀物 (こくもつ): grain, cereal, corn",6,1744
穂,穗,穗,4,ABB,スイ,ほ,"お, こう, のり, ほい","ear, ear (grain), head, crest (wave)","穂 (ほ): ear (of plant), head (of plant)",8,1656
積,積,积,2,AAB,セキ,"つ·む, 〜づ·み, つ·もる, つ·もり","か, さか, しゃこ, ずみ, つみ","volume, product (x*y), acreage, contents, pile up, stack, load, amass","積もり (つもり): intention, plan<br>積極的 (せっきょくてき): positive, assertive, active, proactive, aggressive<br>積もる (つもる): to pile up, to accumulate<br>面積 (めんせき): square measure, size (e.g. of land), area, surface<br>積む (つむ): to pile up, to stack",4,541
穏,穩,稳,5,ABC,オン,おだ·やか,,"calm, quiet, moderation","穏やか (おだやか): calm, quiet, gentle, peaceful, mild",8,1535
穫,穫,获,2,AAB,カク,,,"harvest, reap","収穫 (しゅうかく): harvest, crop, ingathering",8,1642
穴,穴,穴,1,AAA,ケツ,あな,"けな, しし, な","hole, aperture, slit, cave, den","穴 (あな): hole, opening, perforation",6,1366
究,究,究,1,AAA,"キュウ, ク",きわ·める,きゅ,"research, study","研究 (けんきゅう): study, research, investigation<br>研究室 (けんきゅうしつ): laboratory<br>究極 (きゅうきょく): ultimate, final, last, eventual",3,368
空,空,空,1,AAA,クウ,"そら, あ·く, あ·き, あ·ける, から, す·く, す·かす, むな·しい","うつ, き, く","empty, sky, void, vacant, vacuum","空港 (くうこう): airport<br>空気 (くうき): air, atmosphere<br>航空 (こうくう): aviation, flying<br>空 (から): emptiness, vacuum, blank<br>空き (あき): space, room, gap, emptiness",1,304
突,突,突,1,AAA,"トツ, カ",つ·く,,"stab, protruding, thrust, pierce, prick, collision, sudden","衝突 (しょうとつ): collision, crash, running into<br>突然 (とつぜん): abrupt, sudden, unexpected<br>煙突 (えんとつ): chimney, smokestack, funnel (of a ship), stovepipe<br>突っ込む (つっこむ): to thrust (something) into (something), to cram, to stuff, to shove<br>突き当たる (つきあたる): to run into, to collide with, to crash into, to bump against",8,521
窃,竊,窃,3,ABA,セツ,"ぬす·む, ひそ·か",,"stealth, steal, secret, private, hushed",,8,1871
窒,窒,窒,1,AAA,チツ,,,"plug up, obstruct","窒息 (ちっそく): suffocation, choking, asphyxia",8,1776
窓,窗,窓,3,ABA,"ソウ, ス","まど, てんまど, けむだし",,"window, pane","窓 (まど): window<br>窓口 (まどぐち): counter, window, teller window, ticket window",6,1186
窮,窮,穷,2,AAB,"キュウ, キョウ","きわ·める, きわ·まる, きわ·まり, きわ·み",,"hard up, destitute, suffer, perplexed, cornered","窮屈 (きゅうくつ): narrow, tight, cramped<br>窮乏 (きゅうぼう): poverty, destitution, privation, indigence, penury",8,1756
窯,窯,窑,2,AAB,ヨウ,かま,,"kiln, oven, furnace",,8,2072
立,立,立,1,AAA,"リツ, リュウ, リットル","た·つ, 〜た·つ, た·ち〜, た·てる, 〜た·てる, た·て〜, たて〜, 〜た·て, 〜だ·て, 〜だ·てる","たち, たっ, たつ, だて, つい","stand up, rise, set up, erect","立派 (りっぱ): splendid, fine, handsome, elegant, imposing, prominent<br>立つ (たつ): to stand, to rise, to stand up<br>役に立つ (やくにたつ): to be helpful, to be useful<br>立場 (たちば): position, situation<br>独立 (どくりつ): independence, self-reliance, supporting oneself, being on one's own",1,58
竜,龍,龙,5,ABC,"リュウ, リョウ, ロウ","たつ, いせ",りう,"dragon, imperial",,8,1195
章,章,章,1,AAA,ショウ,,"あき, あきら, あや, ふみ","badge, chapter, composition, poem, design","文章 (ぶんしょう): writing, composition, essay, article, passage, prose, (writing) style<br>章 (しょう): chapter, section",3,990
童,童,童,1,AAA,ドウ,わらべ,ぱ,"juvenile, child","児童 (じどう): children, juvenile<br>童話 (どうわ): children's story, fairy tale<br>童謡 (どうよう): children's song, nursery rhyme",3,1138
端,端,端,1,AAA,タン,"はし, は, はた, 〜ばた, はな","ただし, みず","edge, origin, end, point, border, verge, cape","端 (はし): end (e.g. of street), tip, point, edge, margin<br>途端 (とたん): just (now, at the moment, etc.), just as, in the act of, as soon as, at the moment that<br>先端 (せんたん): pointed end, tip, point, cusp (of a leaf, crescent moon, etc.), apex (of a curve)<br>極端 (きょくたん): extreme, extremity<br>半端 (はんぱ): remnant, fragment, incomplete set, incompleteness",8,960
競,競,竞,2,AAB,"キョウ, ケイ","きそ·う, せ·る, くら·べる","かい, わたなべ","emulate, compete with, bid, sell at auction, bout, contest, race","競争 (きょうそう): competition, contest, rivalry, race<br>競技 (きょうぎ): game, match, contest<br>競馬 (けいば): horse racing",4,610
竹,竹,竹,1,AAA,チク,たけ,たか,bamboo,竹 (たけ): bamboo (any grass of subfamily Bambusoideae),1,593
笑,笑,笑,1,AAA,ショウ,"わら·う, え·む",えみ,laugh,"可笑しい (おかしい): funny, amusing, comical, laughable, ridiculous<br>笑う (わらう): to laugh<br>笑い (わらい): laugh, laughter<br>笑顔 (えがお): smiling face, smile<br>微笑 (びしょう): smile",4,913
笛,笛,笛,1,AAA,テキ,ふえ,う,"flute, clarinet, pipe, whistle, bagpipe, piccolo","笛 (ふえ): flute, fife, pipe, recorder, flageolet, shakuhachi, clarinet",3,1928
符,符,符,1,AAA,フ,,,"token, sign, mark, tally, charm","切符 (きっぷ): ticket<br>符号 (ふごう): sign, mark, symbol, code",8,1798
第,第,第,1,AAA,"ダイ, テイ",,,"No., residence","次第 (しだい): depending on<br>落第 (らくだい): failure (in an examination), failing to advance (to the next year)",3,160
筆,筆,笔,2,AAB,ヒツ,ふで,はじめ,"writing brush, writing, painting brush, handwriting","鉛筆 (えんぴつ): pencil<br>万年筆 (まんねんひつ): fountain pen<br>筆 (ふで): writing brush, paintbrush, pen<br>執筆 (しっぴつ): writing (e.g. as a profession)<br>筆者 (ひっしゃ): writer, author",3,1132
等,等,等,1,AAA,トウ,"ひと·しい, など, 〜ら","と, ひ","etc., and so forth, class (first), quality, equal, similar","高等学校 (こうとうがっこう): senior high school, high school<br>平等 (びょうどう): equality, impartiality, evenness<br>等しい (ひとしい): equal, identical, the same<br>上等 (じょうとう): superior, first-class, excellent, top quality<br>高等 (こうとう): high class, high grade",3,798
筋,筋,筋,1,AAA,キン,すじ,,"muscle, sinew, tendon, fiber, plot, plan, descent","筋 (すじ): muscle, tendon, sinew<br>筋肉 (きんにく): muscle<br>粗筋 (あらすじ): outline, summary, argument<br>大筋 (おおすじ): outline, summary, gist, basic points<br>一筋 (ひとすじ): one long straight object (e.g. strand of hair, beam of light, wisp of smoke)",6,744
筒,筒,筒,1,AAA,トウ,つつ,,"cylinder, pipe, tube, gun barrel, sleeve","封筒 (ふうとう): envelope<br>水筒 (すいとう): canteen, flask, water bottle, thermos<br>筒 (つつ): pipe, tube, cylinder",8,1631
答,答,答,1,AAA,トウ,"こた·える, こた·え",どう,"solution, answer","答える (こたえる): to answer, to reply<br>答え (こたえ): answer, reply, response, solution<br>答案 (とうあん): examination paper, examination script, answer sheet<br>回答 (かいとう): reply, answer<br>解答 (かいとう): answer, solution",2,486
策,策,策,1,AAA,サク,,,"scheme, plan, policy, step, means","対策 (たいさく): measure, step, countermeasure, counterplan, countermove, strategy, preparation (e.g. for a test)<br>政策 (せいさく): political measures, policy<br>方策 (ほうさく): plan, policy<br>策 (さく): plan, policy, means, measure, stratagem, scheme",6,209
箇,箇,个,2,AAB,"カ, コ",,,counter for articles,,8,
算,算,算,1,AAA,サン,そろ,,"calculate, divining, number, abacus, probability","予算 (よさん): estimate, budget<br>計算 (けいさん): calculation, reckoning, count<br>算数 (さんすう): arithmetic<br>決算 (けっさん): settlement of accounts, closing accounts, financial results, reporting (of accounts)<br>採算 (さいさん): profit",2,361
管,管,管,1,AAA,カン,くだ,すが,"pipe, tube, wind instrument, drunken talk, control, jurisdiction","管理 (かんり): control, management (e.g. of a business)<br>管 (かん): pipe, tube<br>血管 (けっかん): blood vessel, vein<br>保管 (ほかん): charge, custody, safekeeping, deposit, storage",4,517
箱,箱,箱,1,AAA,ソウ,はこ,,"box, chest, case, bin, railway car","箱 (はこ): box, case, chest, package, pack, crate",3,1357
節,節,节,2,AAB,"セツ, セチ","ふし, 〜ぶし, のっと",たかし,"node, season, period, occasion, verse, clause, stanza, honor, joint, knuckle, knob, knot, tune, melody","季節 (きせつ): season, time of year<br>節約 (せつやく): economising, saving<br>調節 (ちょうせつ): regulation, adjustment, control<br>節 (せつ): occasion, time",4,934
範,範,范,2,AAB,ハン,,のり,"pattern, example, model","範囲 (はんい): extent, scope, sphere, range, span<br>規範 (きはん): model, standard, pattern, norm, criterion, example<br>模範 (もはん): exemplar, model, example, pattern",8,1088
築,築,筑,2,AAB,チク,きず·く,"つい, つき, つく, づき","fabricate, build, construct","建築 (けんちく): construction, architecture (of buildings)<br>新築 (しんちく): new building, new construction",5,821
篤,篤,笃,2,AAB,トク,あつ·い,,"fervent, kind, cordial, serious, deliberate",,8,1942
簡,簡,简,2,AAB,"カン, ケン","えら·ぶ, ふだ",,"simplicity, brevity","簡単 (かんたん): simple, easy, uncomplicated<br>簡素 (かんそ): simple, plain, modest<br>簡易 (かんい): simplicity, convenience, easiness, quasi-<br>簡潔 (かんけつ): concise, brief, succinct, compact (style)",6,983
